time,x,y,z,step,clearWeight,rainWeight,snowWeight,support,bodyClear
6.2568,-0.2493,0.8000,-1.2502,0.03617,1.0000,0.0000,0.0000,True,True
6.2652,-0.2565,0.8000,-1.2862,0.03668,1.0000,0.0000,0.0000,True,True
6.2735,-0.2638,0.8000,-1.3227,0.03720,1.0000,0.0000,0.0000,True,True
6.2818,-0.2711,0.8000,-1.3597,0.03772,1.0000,0.0000,0.0000,True,True
6.2902,-0.2786,0.8000,-1.3972,0.03823,1.0000,0.0000,0.0000,True,True
6.2985,-0.2862,0.8000,-1.4352,0.03878,1.0000,0.0000,0.0000,True,True
6.3069,-0.2939,0.8000,-1.4737,0.03930,1.0000,0.0000,0.0000,True,True
6.3152,-0.3017,0.8000,-1.5128,0.03980,1.0000,0.0000,0.0000,True,True
6.3236,-0.3096,0.8000,-1.5523,0.04032,1.0000,0.0000,0.0000,True,True
6.3318,-0.3175,0.8000,-1.5923,0.04084,1.0000,0.0000,0.0000,True,True
6.3402,-0.3256,0.8000,-1.6329,0.04136,1.0000,0.0000,0.0000,True,True
6.3490,-0.3338,0.8000,-1.6741,0.04202,1.0000,0.0000,0.0000,True,True
6.3569,-0.3421,0.8000,-1.7157,0.04238,1.0000,0.0000,0.0000,True,True
6.3652,-0.3505,0.8000,-1.7578,0.04294,1.0000,0.0000,0.0000,True,True
6.3735,-0.3590,0.8000,-1.8004,0.04345,1.0000,0.0000,0.0000,True,True
6.3819,-0.3676,0.8000,-1.8435,0.04396,1.0000,0.0000,0.0000,True,True
6.3902,-0.3763,0.8000,-1.8871,0.04448,1.0000,0.0000,0.0000,True,True
6.3986,-0.3851,0.8000,-1.9313,0.04501,1.0000,0.0000,0.0000,True,True
6.4069,-0.3939,0.8000,-1.9754,0.04501,1.0000,0.0000,0.0000,True,True
6.4152,-0.4027,0.8000,-2.0195,0.04499,1.0000,0.0000,0.0000,True,True
6.4235,-0.4115,0.8000,-2.0637,0.04501,1.0000,0.0000,0.0000,True,True
6.4319,-0.4203,0.8000,-2.1078,0.04500,1.0000,0.0000,0.0000,True,True
6.4402,-0.4291,0.8000,-2.1519,0.04500,1.0000,0.0000,0.0000,True,True
6.4485,-0.4379,0.8000,-2.1961,0.04501,1.0000,0.0000,0.0000,True,True
6.4569,-0.4467,0.8000,-2.2402,0.04500,1.0000,0.0000,0.0000,True,True
6.4652,-0.4555,0.8000,-2.2843,0.04499,1.0000,0.0000,0.0000,True,True
6.4735,-0.4643,0.8000,-2.3285,0.04501,1.0000,0.0000,0.0000,True,True
6.4819,-0.4731,0.8000,-2.3726,0.04500,1.0000,0.0000,0.0000,True,True
6.4902,-0.4819,0.8000,-2.4167,0.04500,1.0000,0.0000,0.0000,True,True
6.4985,-0.4907,0.8000,-2.4609,0.04501,1.0000,0.0000,0.0000,True,True
6.5069,-0.4995,0.8000,-2.5050,0.04500,1.0000,0.0000,0.0000,True,True
6.5152,-0.5083,0.8000,-2.5492,0.04501,1.0000,0.0000,0.0000,True,True
6.5236,-0.5171,0.8000,-2.5933,0.04499,1.0000,0.0000,0.0000,True,True
6.5319,-0.5259,0.8000,-2.6374,0.04501,1.0000,0.0000,0.0000,True,True
6.5402,-0.5347,0.8000,-2.6815,0.04501,1.0000,0.0000,0.0000,True,True
6.5486,-0.5435,0.8000,-2.7257,0.04500,1.0000,0.0000,0.0000,True,True
6.5569,-0.5523,0.8000,-2.7698,0.04500,1.0000,0.0000,0.0000,True,True
6.5654,-0.5611,0.8000,-2.8140,0.04501,1.0000,0.0000,0.0000,True,True
6.5740,-0.5704,0.8000,-2.8602,0.04711,1.0000,0.0000,0.0000,True,True
6.5822,-0.5791,0.8000,-2.9040,0.04474,1.0000,0.0000,0.0000,True,True
6.5905,-0.5879,0.8000,-2.9482,0.04500,1.0000,0.0000,0.0000,True,True
6.5989,-0.5967,0.8000,-2.9923,0.04501,1.0000,0.0000,0.0000,True,True
6.6072,-0.6055,0.8000,-3.0364,0.04500,1.0000,0.0000,0.0000,True,True
6.6155,-0.6143,0.8000,-3.0806,0.04501,1.0000,0.0000,0.0000,True,True
6.6241,-0.6232,0.8000,-3.1249,0.04523,1.0000,0.0000,0.0000,True,True
6.6322,-0.6319,0.8000,-3.1685,0.04443,1.0000,0.0000,0.0000,True,True
6.6406,-0.6405,0.8000,-3.2118,0.04411,1.0000,0.0000,0.0000,True,True
6.6490,-0.6490,0.8000,-3.2545,0.04361,1.0000,0.0000,0.0000,True,True
6.6575,-0.6576,0.8000,-3.2974,0.04373,1.0000,0.0000,0.0000,True,True
6.6657,-0.6659,0.8000,-3.3392,0.04256,1.0000,0.0000,0.0000,True,True
6.6741,-0.6741,0.8000,-3.3804,0.04203,1.0000,0.0000,0.0000,True,True
6.6824,-0.6822,0.8000,-3.4211,0.04152,1.0000,0.0000,0.0000,True,True
6.6907,-0.6902,0.8000,-3.4613,0.04099,1.0000,0.0000,0.0000,True,True
6.6990,-0.6981,0.8000,-3.5010,0.04046,1.0000,0.0000,0.0000,True,True
6.7074,-0.7060,0.8000,-3.5401,0.03995,1.0000,0.0000,0.0000,True,True
6.7157,-0.7137,0.8000,-3.5788,0.03945,1.0000,0.0000,0.0000,True,True
6.7240,-0.7213,0.8000,-3.6170,0.03890,1.0000,0.0000,0.0000,True,True
6.7324,-0.7288,0.8000,-3.6546,0.03839,1.0000,0.0000,0.0000,True,True
6.7407,-0.7362,0.8000,-3.6918,0.03786,1.0000,0.0000,0.0000,True,True
6.7490,-0.7435,0.8000,-3.7284,0.03735,1.0000,0.0000,0.0000,True,True
6.7573,-0.7507,0.8000,-3.7645,0.03682,1.0000,0.0000,0.0000,True,True
6.7657,-0.7578,0.8000,-3.8001,0.03631,1.0000,0.0000,0.0000,True,True
6.7740,-0.7648,0.8000,-3.8352,0.03579,1.0000,0.0000,0.0000,True,True
6.7824,-0.7717,0.8000,-3.8698,0.03526,1.0000,0.0000,0.0000,True,True
6.7907,-0.7785,0.8000,-3.9038,0.03474,1.0000,0.0000,0.0000,True,True
6.7990,-0.7852,0.8000,-3.9374,0.03423,1.0000,0.0000,0.0000,True,True
6.8074,-0.7918,0.8000,-3.9705,0.03370,1.0000,0.0000,0.0000,True,True
6.8161,-0.7985,0.8000,-4.0041,0.03429,1.0000,0.0000,0.0000,True,True
6.8254,-0.8057,0.8000,-4.0401,0.03669,1.0000,0.0000,0.0000,True,True
6.8352,-0.8127,0.8000,-4.0754,0.03599,1.0000,0.0000,0.0000,True,True
6.8528,-0.8259,0.8000,-4.1414,0.06731,1.0000,0.0000,0.0000,True,True
6.8735,-0.8406,0.8000,-4.2151,0.07518,1.0000,0.0000,0.0000,True,True
6.8818,-0.8464,0.8000,-4.2443,0.02977,1.0000,0.0000,0.0000,True,True
6.8910,-0.8528,0.8000,-4.2763,0.03261,1.0000,0.0000,0.0000,True,True
6.8995,-0.8584,0.8000,-4.3044,0.02865,1.0000,0.0000,0.0000,True,True
6.9112,-0.8660,0.8000,-4.3424,0.03882,1.0000,0.0000,0.0000,True,True
6.9197,-0.8714,0.8000,-4.3699,0.02801,1.0000,0.0000,0.0000,True,True
6.9279,-0.8767,0.8000,-4.3962,0.02684,1.0000,0.0000,0.0000,True,True
6.9362,-0.8818,0.8000,-4.4220,0.02632,1.0000,0.0000,0.0000,True,True
6.9447,-0.8869,0.8000,-4.4473,0.02580,1.0000,0.0000,0.0000,True,True
6.9530,-0.8918,0.8000,-4.4721,0.02528,1.0000,0.0000,0.0000,True,True
6.9612,-0.8967,0.8000,-4.4964,0.02478,1.0000,0.0000,0.0000,True,True
6.9701,-0.9016,0.8000,-4.5214,0.02542,1.0000,0.0000,0.0000,True,True
6.9784,-0.9063,0.8000,-4.5446,0.02370,1.0000,0.0000,0.0000,True,True
6.9874,-0.9110,0.8000,-4.5684,0.02423,1.0000,0.0000,0.0000,True,True
6.9952,-0.9153,0.8000,-4.5901,0.02212,1.0000,0.0000,0.0000,True,True
7.0035,-0.9197,0.8000,-4.6117,0.02212,1.0000,0.0000,0.0000,True,True
7.0119,-0.9239,0.8000,-4.6329,0.02159,1.0000,0.0000,0.0000,True,True
7.0203,-0.9280,0.8000,-4.6536,0.02110,1.0000,0.0000,0.0000,True,True
7.0284,-0.9320,0.8000,-4.6737,0.02053,1.0000,0.0000,0.0000,True,True
7.0369,-0.9359,0.8000,-4.6934,0.02004,1.0000,0.0000,0.0000,True,True
7.0451,-0.9398,0.8000,-4.7125,0.01951,1.0000,0.0000,0.0000,True,True
7.0535,-0.9435,0.8000,-4.7312,0.01899,1.0000,0.0000,0.0000,True,True
7.0618,-0.9471,0.8000,-4.7493,0.01846,1.0000,0.0000,0.0000,True,True
7.0701,-0.9506,0.8000,-4.7669,0.01795,1.0000,0.0000,0.0000,True,True
7.0807,-0.9540,0.8000,-4.7840,0.01743,1.0000,0.0000,0.0000,True,True
7.0871,-0.9573,0.8000,-4.8005,0.01691,1.0000,0.0000,0.0000,True,True
7.0951,-0.9605,0.8000,-4.8166,0.01638,1.0000,0.0000,0.0000,True,True
7.1035,-0.9636,0.8000,-4.8322,0.01586,1.0000,0.0000,0.0000,True,True
7.1119,-0.9666,0.8000,-4.8472,0.01534,1.0000,0.0000,0.0000,True,True
7.1202,-0.9695,0.8000,-4.8617,0.01482,1.0000,0.0000,0.0000,True,True
7.1285,-0.9723,0.8000,-4.8758,0.01430,1.0000,0.0000,0.0000,True,True
7.1368,-0.9750,0.8000,-4.8893,0.01379,1.0000,0.0000,0.0000,True,True
7.1455,-0.9776,0.8000,-4.9025,0.01349,1.0000,0.0000,0.0000,True,True
7.1537,-0.9801,0.8000,-4.9150,0.01273,1.0000,0.0000,0.0000,True,True
7.1620,-0.9825,0.8000,-4.9270,0.01220,1.0000,0.0000,0.0000,True,True
7.1703,-0.9848,0.8000,-4.9384,0.01169,1.0000,0.0000,0.0000,True,True
7.1786,-0.9870,0.8000,-4.9494,0.01117,1.0000,0.0000,0.0000,True,True
7.1869,-0.9891,0.8000,-4.9598,0.01064,1.0000,0.0000,0.0000,True,True
7.1954,-0.9910,0.8000,-4.9697,0.01012,1.0000,0.0000,0.0000,True,True
7.2038,-0.9929,0.8000,-4.9792,0.00960,1.0000,0.0000,0.0000,True,True
7.2119,-0.9929,0.8000,-4.9792,0.00000,1.0000,0.0000,0.0000,True,True
7.2203,-0.9932,0.8000,-4.9796,0.00053,1.0000,0.0000,0.0000,True,True
7.2287,-0.9936,0.8000,-4.9806,0.00105,1.0000,0.0000,0.0000,True,True
7.2406,-0.9948,0.8000,-4.9828,0.00254,1.0000,0.0000,0.0000,True,True
7.2502,-0.9961,0.8000,-4.9853,0.00277,1.0000,0.0000,0.0000,True,True
7.2687,-0.9997,0.8000,-4.9923,0.00788,1.0000,0.0000,0.0000,True,True
7.2709,-1.0001,0.8000,-4.9931,0.00089,1.0000,0.0000,0.0000,True,True
7.2850,-1.0036,0.8000,-4.9999,0.00764,1.0000,0.0000,0.0000,True,True
7.2900,-1.0050,0.8000,-5.0026,0.00310,1.0000,0.0000,0.0000,True,True
7.2985,-1.0074,0.8000,-5.0075,0.00540,1.0000,0.0000,0.0000,True,True
7.3067,-1.0101,0.8000,-5.0127,0.00592,1.0000,0.0000,0.0000,True,True
7.3150,-1.0131,0.8000,-5.0185,0.00644,1.0000,0.0000,0.0000,True,True
7.3234,-1.0163,0.8000,-5.0247,0.00696,1.0000,0.0000,0.0000,True,True
7.3317,-1.0197,0.8000,-5.0313,0.00749,1.0000,0.0000,0.0000,True,True
7.3400,-1.0233,0.8000,-5.0384,0.00800,1.0000,0.0000,0.0000,True,True
7.3484,-1.0272,0.8000,-5.0460,0.00854,1.0000,0.0000,0.0000,True,True
7.3573,-1.0314,0.8000,-5.0541,0.00904,1.0000,0.0000,0.0000,True,True
7.3650,-1.0357,0.8000,-5.0626,0.00956,1.0000,0.0000,0.0000,True,True
7.3734,-1.0403,0.8000,-5.0716,0.01009,1.0000,0.0000,0.0000,True,True
7.3819,-1.0453,0.8000,-5.0812,0.01082,1.0000,0.0000,0.0000,True,True
7.3903,-1.0503,0.8000,-5.0911,0.01114,1.0000,0.0000,0.0000,True,True
7.3995,-1.0563,0.8000,-5.1026,0.01296,1.0000,0.0000,0.0000,True,True
7.4077,-1.0619,0.8000,-5.1135,0.01224,1.0000,0.0000,0.0000,True,True
7.4161,-1.0677,0.8000,-5.1249,0.01276,1.0000,0.0000,0.0000,True,True
7.4244,-1.0737,0.8000,-5.1367,0.01328,1.0000,0.0000,0.0000,True,True
7.4327,-1.0800,0.8000,-5.1490,0.01380,1.0000,0.0000,0.0000,True,True
7.4417,-1.0866,0.8000,-5.1617,0.01433,1.0000,0.0000,0.0000,True,True
7.4495,-1.0933,0.8000,-5.1749,0.01483,1.0000,0.0000,0.0000,True,True
7.4578,-1.1004,0.8000,-5.1886,0.01536,1.0000,0.0000,0.0000,True,True
7.4661,-1.1076,0.8000,-5.2027,0.01588,1.0000,0.0000,0.0000,True,True
7.4744,-1.1151,0.8000,-5.2173,0.01640,1.0000,0.0000,0.0000,True,True
7.4827,-1.1228,0.8000,-5.2324,0.01693,1.0000,0.0000,0.0000,True,True
7.4911,-1.1308,0.8000,-5.2479,0.01744,1.0000,0.0000,0.0000,True,True
7.4994,-1.1390,0.8000,-5.2639,0.01796,1.0000,0.0000,0.0000,True,True
7.5077,-1.1474,0.8000,-5.2803,0.01849,1.0000,0.0000,0.0000,True,True
7.5160,-1.1561,0.8000,-5.2972,0.01901,1.0000,0.0000,0.0000,True,True
7.5244,-1.1650,0.8000,-5.3146,0.01954,1.0000,0.0000,0.0000,True,True
7.5327,-1.1742,0.8000,-5.3325,0.02005,1.0000,0.0000,0.0000,True,True
7.5411,-1.1836,0.8000,-5.3508,0.02057,1.0000,0.0000,0.0000,True,True
7.5494,-1.1932,0.8000,-5.3695,0.02110,1.0000,0.0000,0.0000,True,True
7.5577,-1.2030,0.8000,-5.3888,0.02161,1.0000,0.0000,0.0000,True,True
7.5660,-1.2131,0.8000,-5.4085,0.02213,1.0000,0.0000,0.0000,True,True
7.5744,-1.2235,0.8000,-5.4286,0.02266,1.0000,0.0000,0.0000,True,True
7.5827,-1.2341,0.8000,-5.4492,0.02318,1.0000,0.0000,0.0000,True,True
7.5911,-1.2449,0.8000,-5.4703,0.02370,1.0000,0.0000,0.0000,True,True
7.5994,-1.2560,0.8000,-5.4919,0.02428,1.0000,0.0000,0.0000,True,True
7.6078,-1.2673,0.8000,-5.5140,0.02475,1.0000,0.0000,0.0000,True,True
7.6161,-1.2788,0.8000,-5.5364,0.02526,1.0000,0.0000,0.0000,True,True
7.6244,-1.2906,0.8000,-5.5594,0.02579,1.0000,0.0000,0.0000,True,True
7.6328,-1.3026,0.8000,-5.5828,0.02630,1.0000,0.0000,0.0000,True,True
7.6414,-1.3148,0.8000,-5.6066,0.02683,1.0000,0.0000,0.0000,True,True
7.6494,-1.3273,0.8000,-5.6310,0.02733,1.0000,0.0000,0.0000,True,True
7.6578,-1.3400,0.8000,-5.6558,0.02787,1.0000,0.0000,0.0000,True,True
7.6661,-1.3530,0.8000,-5.6810,0.02839,1.0000,0.0000,0.0000,True,True
7.6744,-1.3662,0.8000,-5.7067,0.02890,1.0000,0.0000,0.0000,True,True
7.6828,-1.3796,0.8000,-5.7329,0.02943,1.0000,0.0000,0.0000,True,True
7.6911,-1.3933,0.8000,-5.7596,0.02995,1.0000,0.0000,0.0000,True,True
7.6994,-1.4072,0.8000,-5.7867,0.03046,1.0000,0.0000,0.0000,True,True
7.7078,-1.4213,0.8000,-5.8143,0.03100,1.0000,0.0000,0.0000,True,True
7.7161,-1.4357,0.8000,-5.8423,0.03150,1.0000,0.0000,0.0000,True,True
7.7244,-1.4503,0.8000,-5.8708,0.03203,1.0000,0.0000,0.0000,True,True
7.7328,-1.4652,0.8000,-5.8998,0.03256,1.0000,0.0000,0.0000,True,True
7.7411,-1.4803,0.8000,-5.9292,0.03307,1.0000,0.0000,0.0000,True,True
7.7494,-1.4956,0.8000,-5.9591,0.03360,1.0000,0.0000,0.0000,True,True
7.7577,-1.5112,0.8000,-5.9894,0.03411,1.0000,0.0000,0.0000,True,True
7.7661,-1.5270,0.8000,-6.0203,0.03464,1.0000,0.0000,0.0000,True,True
7.7744,-1.5430,0.8000,-6.0515,0.03515,1.0000,0.0000,0.0000,True,True
7.7829,-1.5595,0.8000,-6.0837,0.03615,1.0000,0.0000,0.0000,True,True
7.7912,-1.5761,0.8000,-6.1159,0.03622,1.0000,0.0000,0.0000,True,True
7.7995,-1.5928,0.8000,-6.1486,0.03671,1.0000,0.0000,0.0000,True,True
7.8129,-1.6202,0.8000,-6.2020,0.06002,1.0000,0.0000,0.0000,True,True
7.8320,-1.6535,0.8000,-6.2668,0.07284,1.0000,0.0000,0.0000,True,True
7.8396,-1.6761,0.8000,-6.3110,0.04968,1.0000,0.0000,0.0000,True,True
7.8479,-1.6950,0.8000,-6.3478,0.04138,1.0000,0.0000,0.0000,True,True
7.8560,-1.7127,0.8000,-6.3823,0.03874,1.0000,0.0000,0.0000,True,True
7.8642,-1.7315,0.8000,-6.4189,0.04110,1.0000,0.0000,0.0000,True,True
7.8725,-1.7502,0.8000,-6.4553,0.04096,1.0000,0.0000,0.0000,True,True
7.8809,-1.7692,0.8000,-6.4925,0.04181,1.0000,0.0000,0.0000,True,True
7.8892,-1.7886,0.8000,-6.5302,0.04233,1.0000,0.0000,0.0000,True,True
7.8975,-1.8081,0.8000,-6.5683,0.04285,1.0000,0.0000,0.0000,True,True
7.9059,-1.8279,0.8000,-6.6069,0.04338,1.0000,0.0000,0.0000,True,True
7.9142,-1.8480,0.8000,-6.6460,0.04390,1.0000,0.0000,0.0000,True,True
7.9226,-1.8682,0.8000,-6.6855,0.04442,1.0000,0.0000,0.0000,True,True
7.9309,-1.8887,0.8000,-6.7255,0.04494,1.0000,0.0000,0.0000,True,True
7.9392,-1.9093,0.8000,-6.7655,0.04500,1.0000,0.0000,0.0000,True,True
7.9475,-1.9298,0.8000,-6.8056,0.04501,1.0000,0.0000,0.0000,True,True
7.9559,-1.9504,0.8000,-6.8456,0.04498,1.0000,0.0000,0.0000,True,True
7.9642,-1.9709,0.8000,-6.8856,0.04501,1.0000,0.0000,0.0000,True,True
7.9725,-1.9914,0.8000,-6.9257,0.04500,1.0000,0.0000,0.0000,True,True
7.9809,-2.0120,0.8000,-6.9657,0.04500,1.0000,0.0000,0.0000,True,True
7.9892,-2.0325,0.8000,-7.0057,0.04500,1.0000,0.0000,0.0000,True,True
7.9975,-2.0531,0.8000,-7.0458,0.04499,1.0000,0.0000,0.0000,True,True
8.0059,-2.0736,0.8000,-7.0859,0.04510,1.0000,0.0000,0.0000,True,True
8.0143,-2.0941,0.8000,-7.1259,0.04491,1.0000,0.0000,0.0000,True,True
8.0225,-2.1147,0.8000,-7.1659,0.04501,1.0000,0.0000,0.0000,True,True
8.0308,-2.1352,0.8000,-7.2060,0.04500,1.0000,0.0000,0.0000,True,True
8.0392,-2.1558,0.8000,-7.2460,0.04500,1.0000,0.0000,0.0000,True,True
8.0475,-2.1763,0.8000,-7.2860,0.04500,1.0000,0.0000,0.0000,True,True
8.0559,-2.1968,0.8000,-7.3261,0.04500,1.0000,0.0000,0.0000,True,True
8.0642,-2.2174,0.8000,-7.3661,0.04499,1.0000,0.0000,0.0000,True,True
8.0726,-2.2380,0.8000,-7.4064,0.04526,1.0000,0.0000,0.0000,True,True
8.0809,-2.2586,0.8000,-7.4464,0.04501,1.0000,0.0000,0.0000,True,True
8.0893,-2.2792,0.8000,-7.4866,0.04512,1.0000,0.0000,0.0000,True,True
8.0977,-2.2997,0.8000,-7.5266,0.04501,1.0000,0.0000,0.0000,True,True
8.1060,-2.3203,0.8000,-7.5667,0.04499,1.0000,0.0000,0.0000,True,True
8.1142,-2.3408,0.8000,-7.6067,0.04499,1.0000,0.0000,0.0000,True,True
8.1226,-2.3613,0.8000,-7.6467,0.04500,1.0000,0.0000,0.0000,True,True
8.1312,-2.3825,0.8000,-7.6880,0.04634,1.0000,0.0000,0.0000,True,True
8.1395,-2.4030,0.8000,-7.7279,0.04493,1.0000,0.0000,0.0000,True,True
8.1479,-2.4235,0.8000,-7.7680,0.04500,1.0000,0.0000,0.0000,True,True
8.1561,-2.4441,0.8000,-7.8080,0.04499,1.0000,0.0000,0.0000,True,True
8.1645,-2.4646,0.8000,-7.8481,0.04501,1.0000,0.0000,0.0000,True,True
8.1728,-2.4851,0.8000,-7.8881,0.04500,1.0000,0.0000,0.0000,True,True
8.1812,-2.5057,0.8000,-7.9281,0.04500,1.0000,0.0000,0.0000,True,True
8.1895,-2.5262,0.8000,-7.9682,0.04501,1.0000,0.0000,0.0000,True,True
8.1978,-2.5468,0.8000,-8.0082,0.04500,1.0000,0.0000,0.0000,True,True
8.2062,-2.5673,0.8000,-8.0483,0.04500,1.0000,0.0000,0.0000,True,True
8.2145,-2.5878,0.8000,-8.0883,0.04499,1.0000,0.0000,0.0000,True,True
8.2228,-2.6084,0.8000,-8.1283,0.04501,1.0000,0.0000,0.0000,True,True
8.2311,-2.6289,0.8000,-8.1684,0.04499,1.0000,0.0000,0.0000,True,True
8.2395,-2.6495,0.8000,-8.2084,0.04501,1.0000,0.0000,0.0000,True,True
8.2478,-2.6700,0.8000,-8.2485,0.04500,1.0000,0.0000,0.0000,True,True
8.2562,-2.6906,0.8000,-8.2885,0.04501,1.0000,0.0000,0.0000,True,True
8.2645,-2.7110,0.8000,-8.3284,0.04480,1.0000,0.0000,0.0000,True,True
8.2728,-2.7312,0.8000,-8.3678,0.04428,1.0000,0.0000,0.0000,True,True
